category,title,cash_price,store,link,brand,model,processor,memory,storage,created_at
notebooks,"Notebook Cx Amd A9-9400 4Gb 64Gb 14""",229739.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45453-notebook-cx-amd-a9-9400-4gb-64gb-14.html,Cx,CX28000W,AMD A9-9400,4 GB,SSD 64 GB,2023-09-03 21:31:13
notebooks,"Notebook Cx Amd A9-9400 8Gb 64Gb 256Gb 14""",244999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45456-notebook-cx-amd-a9-9400-8gb-64gb-256gb-14.html,Cx,CX28000W,AMD A9-9400,8 GB,SSD 64 GB + SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 4Gb Ssd 256Gb 15.6"" Win11",428999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45319-notebook-asus-x515ea-core-i3-4gb-ssd-256gb-15.6-win11.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,4 GB DDR4,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 8Gb Ssd 256Gb 15.6"" Win11 ",441489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45510-notebook-asus-x515ea-core-i3-8gb-ssd-256gb-15.6-win11-#.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,8 GB DDR4,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 8Gb Ssd M2 480Gb 15.6"" Win11 ",463489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45521-notebook-asus-x515ea-core-i3-8gb-ssd-m2-480gb-15.6-win11-#.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,8 GB DDR4,SSD 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 8Gb Ssd M2 960Gb 15.6"" Win11 ",512489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46206-notebook-asus-x515ea-core-i3-8gb-ssd-m2-960gb-15.6-win11-#.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,8 GB DDR4,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 12Gb Ssd 256Gb 15.6"" Win11 ",448989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45488-notebook-asus-x515ea-core-i3-12gb-ssd-256gb-15.6-win11-#.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,12 GB DDR4,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 12Gb Ssd M2 480Gb 15.6"" Win11 ",470989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46207-notebook-asus-x515ea-core-i3-12gb-ssd-m2-480gb-15.6-win11-#.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,12 GB DDR4,SSD 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 12Gb Ssd M2 960Gb 15.6"" Win11 ",519989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46208-notebook-asus-x515ea-core-i3-12gb-ssd-m2-960gb-15.6-win11-#.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,12 GB DDR4,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 20Gb Ssd 256Gb 15.6"" Win11 ",464989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45520-notebook-asus-x515ea-core-i3-20gb-ssd-256gb-15.6-win11-#.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,20 GB DDR4,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 20Gb Ssd M2 480Gb 15.6"" Win11 ",486989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46209-notebook-asus-x515ea-core-i3-20gb-ssd-m2-480gb-15.6-win11-#.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,20 GB DDR4,SSD 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 20Gb Ssd M2 960Gb 15.6"" Win11 ",535989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46210-notebook-asus-x515ea-core-i3-20gb-ssd-m2-960gb-15.6-win11-#.html,Asus ,X515EA-EJ1626W,Intel Core i3-1115G4 3.0 GHz,20 GB DDR4,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 4Gb Ssd 256Gb 15.6""",389839.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/42286-notebook-asus-x515ea-core-i3-4gb-ssd-256gb-15.6.html,Asus ,X515EA-EJ1342,Intel Core i3-1115G4,4 GB,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 8Gb Ssd 256Gb 15.6""",402329.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/42354-notebook-asus-x515ea-core-i3-8gb-ssd-256gb-15.6#.html,Asus ,X515EA-EJ1342,Intel Core i3-1115G4,8 GB,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 8Gb Ssd M2 480Gb 15.6""",424329.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/43586-notebook-asus-x515ea-core-i3-8gb-ssd-m2-480gb-15.6#.html,Asus ,X515EA-BR1324,Intel Core i3-1115G4,8 GB,SSD 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 12Gb Ssd 256Gb 15.6""",409829.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/42355-notebook-asus-x515ea-core-i3-12gb-ssd-256gb-15.6#.html,Asus ,X515EA-EJ1342,Intel Core i3-1115G4,12 GB,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 12Gb Ssd M2 480Gb 15.6""",433829.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/43587-notebook-asus-x515ea-core-i3-12gb-ssd-m2-480gb-15.6#.html,Asus ,X515EA-BR1324,Intel Core i3-1115G4,12 GB,SSD 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i3 12Gb Ssd M2 960Gb 15.6""",480829.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/43588-notebook-asus-x515ea-core-i3-12gb-ssd-m2-960gb-15.6#.html,Asus ,X515EA-BR1324,Intel Core i3-1115G4,12 GB,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 8Gb Ssd 256Gb 15.6"" Win11",549999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45401-notebook-asus-x515ea-core-i5-1135g7-8gb-ssd-256gb-15.6-win11.html,Asus ,X515EA,Intel Core i5-1135G7,8 GB,SSD 256 GB M.2 NVME PCI-e,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 8Gb Ssd M2 480Gb 15.6"" Win11",573989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45686-notebook-asus-x515ea-core-i5-1135g7-8gb-ssd-m2-480gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,8 GB,SSD 480 GB M.2 NVME PCI-e,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 8Gb Ssd M2 960Gb 15.6"" Win11",620989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45687-notebook-asus-x515ea-core-i5-1135g7-8gb-ssd-m2-960gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,8 GB,SSD 960 GB M.2 NVME PCI-e,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 12Gb Ssd 256Gb 15.6"" Win11",562489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45670-notebook-asus-x515ea-core-i5-1135g7-12gb-ssd-256gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,12 GB,SSD 256 GB M.2 NVME PCI-e,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 12Gb Ssd M2 480Gb 15.6"" Win11",584489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45688-notebook-asus-x515ea-core-i5-1135g7-12gb-ssd-m2-480gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,12 GB,SSD480 GB M.2 NVME PCI-e,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 12Gb Ssd M2 960Gb 15.6"" Win11",633489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45756-notebook-asus-x515ea-core-i5-1135g7-12gb-ssd-m2-960gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,12 GB,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 16Gb Ssd 256Gb 15.6"" Win11",569989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45964-notebook-asus-x515ea-core-i5-1135g7-16gb-ssd-256gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,16 GB,SSD 256 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 16Gb Ssd M2 480Gb 15.6"" Win11",593989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45965-notebook-asus-x515ea-core-i5-1135g7-16gb-ssd-m2-480gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,16 GB,SSD 480 GB M.2 NVME PCI-e,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 16Gb Ssd M2 960Gb 15.6"" Win11",640989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45966-notebook-asus-x515ea-core-i5-1135g7-16gb-ssd-m2-960gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,16 GB,SSD 960 GB M.2 NVME PCI-e,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 24Gb Ssd M2 480Gb 15.6"" Win11",609989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45689-notebook-asus-x515ea-core-i5-1135g7-24gb-ssd-m2-480gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,24 GB,SSD 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i5 1135G7 24Gb Ssd M2 960Gb 15.6"" Win11",656989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45812-notebook-asus-x515ea-core-i5-1135g7-24gb-ssd-m2-960gb-15.6-win11#.html,Asus ,X515EA,Intel Core i5-1135G7,24 GB,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7 8Gb Ssd 512Gb 15.6"" ",649999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/43352-notebook-asus-x515ea-core-i7-8gb-ssd-512gb-15.6.html,Asus ,X515EA,Intel Core i7-1165G7,8 GB,SSD 512 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7 8Gb Ssd M2 960Gb 15.6"" ",698989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/43427-notebook-asus-x515ea-core-i7-8gb-ssd-m2-960gb-15.6-#.html,Asus ,X515EA,Intel Core i7-1165G7,8 GB,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7 12Gb Ssd 512Gb 15.6"" ",662489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/43426-notebook-asus-x515ea-core-i7-12gb-ssd-512gb-15.6-#.html,Asus ,X515EA,Intel Core i7-1165G7,12 GB,SSD 512 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7 12Gb Ssd M2 960Gb 15.6"" ",711489.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/43429-notebook-asus-x515ea-core-i7-12gb-ssd-m2-960gb-15.6-#.html,Asus ,X515EA,Intel Core i7-1165G7,12 GB,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7 16Gb Ssd 512Gb 15.6"" ",669989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/44334-notebook-asus-x515ea-core-i7-16gb-ssd-512gb-15.6-#.html,Asus ,X515EA,Intel Core i7-1165G7,16 GB,SSD 512 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7 16Gb Ssd M2 960Gb 15.6"" ",718989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/44335-notebook-asus-x515ea-core-i7-16gb-ssd-m2-960gb-15.6-#.html,Asus ,X515EA,Intel Core i7-1165G7,16 GB,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7 24Gb Ssd 512Gb 15.6"" ",685989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/44336-notebook-asus-x515ea-core-i7-24gb-ssd-512gb-15.6-#.html,Asus ,X515EA,Intel Core i7-1165G7,24 GB,SSD 512 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7 24Gb Ssd M2 960Gb 15.6"" ",734989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/44337-notebook-asus-x515ea-core-i7-24gb-ssd-m2-960gb-15.6-#.html,Asus ,X515EA,Intel Core i7-1165G7,24 GB,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7-1165G7 8Gb Ssd 512Gb 15.6"" Win11",719999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/44640-notebook-asus-x515ea-core-i7-1165g7-8gb-ssd-512gb-15.6-win11.html,Asus ,X515EA,Intel Core i7-1165G7 Processor 2.8 GHz,8 GB DDR4 (onboard),SSD 512 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7-1165G7 8Gb Ssd M2 960Gb 15.6"" Win11 ",768989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45953-notebook-asus-x515ea-core-i7-1165g7-8gb-ssd-m2-960gb-15.6-win11-#.html,Asus ,X515EA,Intel Core i7-1165G7 Processor 2.8 GHz,8 GB DDR4 (onboard),SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7-1165G7 16Gb Ssd 512Gb 15.6"" Win11",739989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45103-notebook-asus-x515ea-core-i7-1165g7-16gb-ssd-512gb-15.6-win11#.html,Asus ,X515EA,Intel Core i7-1165G7 Processor 2.8 GHz,16 GB DDR4,SSD 512 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7-1165G7 16Gb Ssd M2 960Gb 15.6"" Win11",788989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45954-notebook-asus-x515ea-core-i7-1165g7-16gb-ssd-m2-960gb-15.6-win11#.html,Asus ,X515EA,Intel Core i7-1165G7 Processor 2.8 GHz,16 GB DDR4,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7-1165G7 24Gb Ssd 512Gb 15.6"" Win11 ",755989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45104-notebook-asus-x515ea-core-i7-1165g7-24gb-ssd-512gb-15.6-win11-#.html,Asus ,X515EA,Intel Core i7-1165G7 Processor 2.8 GHz,24 GB DDR4,SSD 512 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus X515EA Core i7-1165G7 24Gb Ssd M2 960Gb 15.6"" Win11 ",804989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45955-notebook-asus-x515ea-core-i7-1165g7-24gb-ssd-m2-960gb-15.6-win11-#.html,Asus ,X515EA,Intel Core i7-1165G7 Processor 2.8 GHz,24GB DDR4,SSD 960 GB,2023-09-03 21:31:13
notebooks,"Notebook Asus Gamer Core i9-12900 32Gb Ssd 1Tb RTX 3060 6GB 16""Tactil Win11",3029999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45454-notebook-asus-gamer-core-i9-12900-32gb-ssd-1tb-rtx-3060-6gb-16tactil-win11.html,Asus ,Zenbook Pro 16X OLED (UX7602),Intel Core i9-12900H 2.5 GHz,32 GB DDR4,SSD 1 TB,2023-09-03 21:31:13
notebooks,"Notebook HP X360 Pentium 4Gb Ssd 256Gb 14"" Win10",367999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/45298-notebook-hp-x360-pentium-4gb-ssd-256gb-14-win10.html,Hp,Pavilion x360 Convertible,Intel Pentium Gold 7505,4 GB de RAM DDR4-3200 MHz (1 x 4 GB),SSD 256 GB PCIe NVMe M.2,2023-09-03 21:31:13
notebooks,"Notebook Hp 240 G8 Core i3 8Gb 1Tb 14"" Win11",494999.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/44118-notebook-hp-240-g8-core-i3-8gb-1tb-14-win11.html,Hp,240 G8,Intel Core i3-1115G4,8 GB DDR4,HDD 1 TB,2023-09-03 21:31:13
notebooks,"Notebook Hp 240 G8 Core i3 8Gb Ssd M2 240Gb 1Tb 14"" Win11 ",514689.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46198-notebook-hp-240-g8-core-i3-8gb-ssd-m2-240gb-1tb-14-win11-#.html,Hp,240 G8,Intel Core i3-1115G4,8 GB DDR4,HDD 1 TB + SSD 240 GB,2023-09-03 21:31:13
notebooks,"Notebook Hp 240 G8 Core i3 8Gb Ssd M2 480Gb 1Tb 14"" Win11 ",524989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46199-notebook-hp-240-g8-core-i3-8gb-ssd-m2-480gb-1tb-14-win11-#.html,Hp,240 G8,Intel Core i3-1115G4,8 GB DDR4,HDD 1 TB + SSD 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Hp 240 G8 Core i3 16Gb 1Tb 14"" Win11 ",514989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/44202-notebook-hp-240-g8-core-i3-16gb-1tb-14-win11-#.html,Hp,240 G8,Intel Core i3-1115G4,16 GB DDR4,HDD 1 TB,2023-09-03 21:31:13
notebooks,"Notebook Hp 240 G8 Core i3 16Gb Ssd M2 240Gb 1Tb 14"" Win11 ",534689.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46200-notebook-hp-240-g8-core-i3-16gb-ssd-m2-240gb-1tb-14-win11-#.html,Hp,240 G8,Intel Core i3-1115G4,16 GB DDR4,HDD 1 TB + SSD 240 GB,2023-09-03 21:31:13
notebooks,"Notebook Hp 240 G8 Core i3 16Gb Ssd M2 480Gb 1Tb 14"" Win11 ",544989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46201-notebook-hp-240-g8-core-i3-16gb-ssd-m2-480gb-1tb-14-win11-#.html,Hp,240 G8,Intel Core i3-1115G4,16 GB DDR4,HDD 1 TB + SSD 480 GB,2023-09-03 21:31:13
notebooks,"Notebook Hp 240 G8 Core i3 8Gb 512Gb 14"" Win11",594989.0,mexx,https://www.mexx.com.ar/productos-rubro/notebooks/46101-notebook-hp-240-g8-core-i3-8gb-512gb-14-win11.html,Hp,240 G8,Intel Core i3-1005G1,8 GB DDR4,SSD 512 GB,2023-09-03 21:31:13
